"FK_ArtsID,""Antall"",""AntallFlokk"",""RuteID"",""Aar1"",""LinjeIngenObs"",""LinjeIkkeTaksert"",""DatoEndret"""
3800,1,NA,1001,2015,NA,NA,2015-06-01 00:34:13
4860,2,NA,1001,2015,NA,NA,2015-06-01 00:34:13
4610,3,NA,1001,2015,NA,NA,2015-06-01 00:34:13
4620,2,NA,1001,2015,NA,NA,2015-06-01 00:34:13
5280,1,NA,1001,2015,NA,NA,2015-06-01 00:34:13
5250,5,NA,1001,2015,NA,NA,2015-06-01 00:34:13
5180,4,NA,1001,2015,NA,NA,2015-06-01 00:34:13
4000,3,NA,1001,2015,NA,NA,2015-06-01 00:34:13
5030,2,NA,1001,2015,NA,NA,2015-06-01 00:34:13
4900,2,NA,1001,2015,NA,NA,2015-06-01 00:34:13
4570,2,NA,1001,2015,NA,NA,2015-06-01 00:34:13
5370,2,NA,1001,2015,NA,NA,2015-06-01 00:34:13
4930,1,NA,1001,2015,NA,NA,2015-06-01 00:34:13
4240,2,NA,1001,2015,NA,NA,2015-06-01 00:34:13
2140,1,NA,1223,2015,NA,NA,2015-06-01 08:58:05
3440,1,NA,1223,2015,NA,NA,2015-06-01 08:58:05
720,1,NA,1223,2015,NA,NA,2015-06-01 08:58:05
3970,1,NA,1223,2015,NA,NA,2015-06-01 08:58:05
2060,1,NA,1730,2015,NA,NA,2015-06-01 13:22:06
2110,1,NA,809,2015,NA,NA,2015-06-02 13:03:31
1500,1,NA,809,2015,NA,NA,2015-06-02 13:03:31
4300,1,NA,809,2015,NA,NA,2015-06-02 13:03:31
1820,1,NA,1413,2015,NA,NA,2015-06-02 21:09:25
2140,1,NA,1413,2015,NA,NA,2015-06-02 21:09:25
1060,1,NA,1413,2015,NA,NA,2015-06-02 21:09:25
4620,2,NA,1413,2015,NA,NA,2015-06-02 21:09:25
4900,1,NA,1628,2015,NA,NA,2015-06-03 16:03:30
5360,1,NA,1515,2015,NA,NA,2015-06-03 19:11:05
5360,2,NA,1516,2015,NA,NA,2015-06-03 20:36:04
5580,2,NA,1516,2015,NA,NA,2015-06-03 20:36:04
4290,4,NA,1516,2015,NA,NA,2015-06-03 20:36:04
4820,1,NA,1516,2015,NA,NA,2015-06-03 20:36:04
3800,1,NA,1516,2015,NA,NA,2015-06-03 20:36:04
10,1,NA,424,2015,NA,NA,2015-06-04 15:41:22
2090,1,NA,424,2015,NA,NA,2015-06-04 15:41:22
3760,1,NA,424,2015,NA,NA,2015-06-04 15:41:22
1500,1,NA,206,2015,NA,NA,2015-06-04 15:43:49
3410,2,NA,206,2015,NA,NA,2015-06-04 15:43:49
4090,1,NA,206,2015,NA,NA,2015-06-04 15:43:49
1510,1,NA,1621,2015,NA,NA,2015-06-04 23:10:25
3970,1,NA,1621,2015,NA,NA,2015-06-04 23:10:25
870,2,NA,1618,2015,NA,NA,2015-06-05 08:20:06
900,2,NA,1618,2015,NA,NA,2015-06-05 08:20:06
1640,1,NA,1618,2015,NA,NA,2015-06-05 08:20:06
3400,1,NA,1618,2015,NA,NA,2015-06-05 08:20:06
60,1,NA,1618,2015,NA,NA,2015-06-05 08:20:06
3750,1,NA,1618,2015,NA,NA,2015-06-05 08:20:06
1510,1,NA,1502,2015,NA,NA,2015-06-05 10:44:07
3270,2,NA,102,2015,NA,NA,2015-06-05 10:56:01
3380,1,NA,102,2015,NA,NA,2015-06-05 10:56:01
3570,NA,3,102,2015,NA,NA,2015-06-05 10:56:01
4070,1,NA,102,2015,NA,NA,2015-06-05 10:56:01
5350,1,NA,102,2015,NA,NA,2015-06-05 10:56:01
4530,1,NA,102,2015,NA,NA,2015-06-05 10:56:01
4730,1,NA,102,2015,NA,NA,2015-06-05 10:56:01
3980,1,NA,102,2015,NA,NA,2015-06-05 10:56:01
3640,3,NA,102,2015,NA,NA,2015-06-05 10:56:01
3400,1,NA,402,2015,NA,NA,2015-06-05 13:12:41
3410,1,NA,402,2015,NA,NA,2015-06-05 13:12:41
2020,1,NA,402,2015,NA,NA,2015-06-05 13:12:41
1640,1,NA,402,2015,NA,NA,2015-06-05 13:12:41
1500,1,NA,402,2015,NA,NA,2015-06-05 13:12:41
3570,1,NA,402,2015,NA,NA,2015-06-05 13:12:41
1510,1,NA,1522,2015,NA,NA,2015-06-05 15:16:25
5360,NA,6,1522,2015,NA,NA,2015-06-05 15:16:25
3830,2,NA,1522,2015,NA,NA,2015-06-05 15:16:25
720,1,NA,509,2015,NA,NA,2015-06-05 21:11:53
2210,1,NA,509,2015,NA,NA,2015-06-05 21:11:53
2060,1,NA,509,2015,NA,NA,2015-06-05 21:11:53
1530,1,NA,436,2015,NA,NA,2015-06-06 13:06:09
2210,1,NA,436,2015,NA,NA,2015-06-06 13:06:09
3870,1,NA,436,2015,NA,NA,2015-06-06 13:06:09
5520,NA,6,436,2015,NA,NA,2015-06-06 13:06:09
4530,1,NA,436,2015,NA,NA,2015-06-06 13:06:09
5250,2,NA,436,2015,NA,NA,2015-06-06 13:06:09
3640,3,NA,436,2015,NA,NA,2015-06-06 13:06:09
4820,3,NA,1408,2015,NA,NA,2015-06-07 10:30:54
3410,1,NA,105,2015,NA,NA,2015-06-07 15:16:08
1640,1,NA,105,2015,NA,NA,2015-06-07 15:16:08
550,1,NA,105,2015,NA,NA,2015-06-07 15:16:08
3570,2,NA,105,2015,NA,NA,2015-06-07 15:16:08
720,1,NA,203,2015,NA,NA,2015-06-07 15:50:36
1450,1,NA,203,2015,NA,NA,2015-06-07 15:50:36
1060,1,NA,806,2015,NA,NA,2015-06-07 18:19:51
4090,1,NA,806,2015,NA,NA,2015-06-07 18:19:51
5390,1,NA,806,2015,NA,NA,2015-06-07 18:19:51
4860,1,NA,806,2015,NA,NA,2015-06-07 18:19:51
1500,2,3,816,2015,NA,NA,2015-06-08 09:45:09
1150,1,NA,816,2015,NA,NA,2015-06-08 09:45:09
2140,1,NA,816,2015,NA,NA,2015-06-08 09:45:09
3400,1,NA,816,2015,NA,NA,2015-06-08 09:45:09
1430,1,NA,204,2015,NA,NA,2015-06-08 17:58:23
1510,2,NA,204,2015,NA,NA,2015-06-08 17:58:23
2110,1,NA,204,2015,NA,NA,2015-06-08 17:58:23
3410,1,NA,204,2015,NA,NA,2015-06-08 17:58:23
1640,2,NA,104,2015,NA,NA,2015-06-08 18:48:59
2230,1,NA,104,2015,NA,NA,2015-06-08 18:48:59
3410,2,NA,104,2015,NA,NA,2015-06-08 18:48:59
1500,2,NA,104,2015,NA,NA,2015-06-08 18:48:59
2110,2,NA,104,2015,NA,NA,2015-06-08 18:48:59
3460,1,NA,104,2015,NA,NA,2015-06-08 18:48:59
4840,1,NA,104,2015,NA,NA,2015-06-08 18:48:59
5520,5,7,104,2015,NA,NA,2015-06-08 18:48:59
4600,1,NA,104,2015,NA,NA,2015-06-08 18:48:59
4070,4,NA,104,2015,NA,NA,2015-06-08 18:48:59
3410,1,NA,702,2015,NA,NA,2015-06-08 21:26:52
3400,1,NA,702,2015,NA,NA,2015-06-08 21:26:52
1150,1,NA,702,2015,NA,NA,2015-06-08 21:26:52
3410,1,NA,412,2015,NA,NA,2015-06-08 22:15:51
2230,1,NA,412,2015,NA,NA,2015-06-08 22:15:51
3870,1,NA,412,2015,NA,NA,2015-06-08 22:15:51
4530,1,NA,412,2015,NA,NA,2015-06-08 22:15:51
4090,2,NA,412,2015,NA,NA,2015-06-08 22:15:51
4600,1,NA,412,2015,NA,NA,2015-06-08 22:15:51
5520,NA,5,412,2015,NA,NA,2015-06-08 22:15:51
4570,1,NA,412,2015,NA,NA,2015-06-08 22:15:51
3610,1,NA,412,2015,NA,NA,2015-06-08 22:15:51
4840,1,NA,412,2015,NA,NA,2015-06-08 22:15:51
4820,1,NA,1721,2015,NA,NA,2015-06-09 15:13:17
3380,1,NA,1213,2015,NA,NA,2015-06-09 16:52:47
4070,2,NA,1213,2015,NA,NA,2015-06-09 16:52:47
4840,1,NA,1213,2015,NA,NA,2015-06-09 16:52:47
720,1,NA,1933,2015,NA,NA,2015-06-10 13:09:29
950,NA,15,1933,2015,NA,NA,2015-06-10 13:09:29
3740,1,NA,1218,2015,NA,NA,2015-06-10 13:34:23
5580,1,NA,1218,2015,NA,NA,2015-06-10 13:34:23
4820,1,NA,1115,2015,NA,NA,2015-06-10 16:36:08
3980,2,NA,1115,2015,NA,NA,2015-06-10 16:36:08
4570,2,NA,1115,2015,NA,NA,2015-06-10 16:36:08
4970,1,NA,1115,2015,NA,NA,2015-06-10 16:36:08
4840,1,NA,1219,2015,NA,NA,2015-06-10 18:54:08
4970,1,NA,1219,2015,NA,NA,2015-06-10 18:54:08
2140,1,NA,1221,2015,NA,NA,2015-06-10 19:58:11
720,1,NA,1221,2015,NA,NA,2015-06-10 19:58:11
4570,3,NA,1221,2015,NA,NA,2015-06-10 19:58:11
4530,2,NA,1221,2015,NA,NA,2015-06-10 19:58:11
4090,1,NA,1221,2015,NA,NA,2015-06-10 19:58:11
5580,3,NA,1221,2015,NA,NA,2015-06-10 19:58:11
3750,1,NA,1221,2015,NA,NA,2015-06-10 19:58:11
4860,1,NA,1221,2015,NA,NA,2015-06-10 19:58:11
4840,1,NA,1221,2015,NA,NA,2015-06-10 19:58:11
5030,2,NA,1221,2015,NA,NA,2015-06-10 19:58:11
1510,1,3,1409,2015,NA,NA,2015-06-10 21:04:06
2140,2,NA,1409,2015,NA,NA,2015-06-10 21:04:06
1530,2,NA,1409,2015,NA,NA,2015-06-10 21:04:06
4840,1,NA,1409,2015,NA,NA,2015-06-10 21:04:06
3640,2,NA,1409,2015,NA,NA,2015-06-10 21:04:06
1450,1,NA,520,2015,NA,NA,2015-06-11 15:14:19
1530,1,NA,520,2015,NA,NA,2015-06-11 15:14:19
1500,1,NA,520,2015,NA,NA,2015-06-11 15:14:19
3760,1,NA,520,2015,NA,NA,2015-06-11 15:14:19
1970,2,NA,1916,2015,NA,NA,2015-06-11 18:43:30
2140,1,NA,1916,2015,NA,NA,2015-06-11 18:43:30
1450,1,NA,616,2015,NA,NA,2015-06-11 19:47:50
1480,1,NA,616,2015,NA,NA,2015-06-11 19:47:50
2060,1,NA,616,2015,NA,NA,2015-06-11 19:47:50
2090,1,NA,616,2015,NA,NA,2015-06-11 19:47:50
2210,1,NA,616,2015,NA,NA,2015-06-11 19:47:50
3410,1,NA,616,2015,NA,NA,2015-06-11 19:47:50
750,1,NA,616,2015,NA,NA,2015-06-11 19:47:50
5520,1,NA,616,2015,NA,NA,2015-06-11 19:47:50
5740,1,NA,616,2015,NA,NA,2015-06-11 19:47:50
1640,1,NA,515,2015,NA,NA,2015-06-12 12:20:03
1500,1,NA,415,2015,NA,NA,2015-06-12 13:21:02
3400,1,NA,415,2015,NA,NA,2015-06-12 13:21:02
3410,1,NA,415,2015,NA,NA,2015-06-12 13:21:02
2020,1,NA,415,2015,NA,NA,2015-06-12 13:21:02
3750,1,NA,415,2015,NA,NA,2015-06-12 13:21:02
3790,1,NA,415,2015,NA,NA,2015-06-12 13:21:02
3870,1,NA,415,2015,NA,NA,2015-06-12 13:21:02
4000,2,NA,415,2015,NA,NA,2015-06-12 13:21:02
4070,2,NA,415,2015,NA,NA,2015-06-12 13:21:02
4820,3,NA,415,2015,NA,NA,2015-06-12 13:21:02
4970,6,NA,415,2015,NA,NA,2015-06-12 13:21:02
5360,1,NA,415,2015,NA,NA,2015-06-12 13:21:02
2090,1,NA,418,2015,NA,NA,2015-06-12 14:14:19
4840,9,NA,418,2015,NA,NA,2015-06-12 14:14:19
4820,8,NA,418,2015,NA,NA,2015-06-12 14:14:19
4970,7,NA,418,2015,NA,NA,2015-06-12 14:14:19
4070,4,NA,418,2015,NA,NA,2015-06-12 14:14:19
4860,3,NA,418,2015,NA,NA,2015-06-12 14:14:19
5360,6,NA,418,2015,NA,NA,2015-06-12 14:14:19
3830,1,NA,418,2015,NA,NA,2015-06-12 14:14:19
4000,1,NA,418,2015,NA,NA,2015-06-12 14:14:19
3940,1,NA,418,2015,NA,NA,2015-06-12 14:14:19
4620,1,NA,418,2015,NA,NA,2015-06-12 14:14:19
800,2,NA,507,2015,NA,NA,2015-06-13 09:43:05
900,2,NA,507,2015,NA,NA,2015-06-13 09:43:05
1060,1,NA,507,2015,NA,NA,2015-06-13 09:43:05
1530,3,NA,507,2015,NA,NA,2015-06-13 09:43:05
1640,1,NA,507,2015,NA,NA,2015-06-13 09:43:05
1880,2,NA,507,2015,NA,NA,2015-06-13 09:43:05
2060,1,NA,507,2015,NA,NA,2015-06-13 09:43:05
2210,1,NA,507,2015,NA,NA,2015-06-13 09:43:05
1050,1,NA,507,2015,NA,NA,2015-06-13 09:43:05
3640,2,NA,507,2015,NA,NA,2015-06-13 09:43:05
4070,1,NA,507,2015,NA,NA,2015-06-13 09:43:05
4120,2,NA,507,2015,NA,NA,2015-06-13 09:43:05
5060,1,NA,507,2015,NA,NA,2015-06-13 09:43:05
5740,3,NA,507,2015,NA,NA,2015-06-13 09:43:05
3970,1,NA,1851,2015,NA,NA,2015-06-13 10:44:58
5530,1,NA,1851,2015,NA,NA,2015-06-13 10:44:58
1530,1,NA,1503,2015,NA,NA,2015-06-13 13:05:11
2210,1,NA,1503,2015,NA,NA,2015-06-13 13:05:11
720,1,NA,1503,2015,NA,NA,2015-06-13 13:05:11
3880,1,NA,1503,2015,NA,NA,2015-06-13 13:05:11
5390,2,NA,1503,2015,NA,NA,2015-06-13 13:05:11
4230,1,NA,1503,2015,NA,NA,2015-06-13 13:05:11
3800,1,NA,524,2015,NA,NA,2015-06-13 13:15:30
3790,4,NA,524,2015,NA,NA,2015-06-13 13:15:30
4860,1,NA,524,2015,NA,NA,2015-06-13 13:15:30
4820,1,NA,524,2015,NA,NA,2015-06-13 13:15:30
5560,2,NA,524,2015,NA,NA,2015-06-13 13:15:30
4290,2,NA,524,2015,NA,NA,2015-06-13 13:15:30
5480,2,NA,524,2015,NA,NA,2015-06-13 13:15:30
4300,1,NA,524,2015,NA,NA,2015-06-13 13:15:30
3860,12,NA,524,2015,NA,NA,2015-06-13 13:15:30
1480,1,NA,440,2015,NA,NA,2015-06-13 20:12:20
4290,2,NA,440,2015,NA,NA,2015-06-13 20:12:20
4840,1,NA,440,2015,NA,NA,2015-06-13 20:12:20
5360,NA,3,440,2015,NA,NA,2015-06-13 20:12:20
1530,2,NA,1511,2015,NA,NA,2015-06-13 21:15:47
5360,1,NA,1511,2015,NA,NA,2015-06-13 21:15:47
2210,1,NA,1822,2015,NA,NA,2015-06-13 21:54:35
1880,1,NA,1822,2015,NA,NA,2015-06-13 21:54:35
1530,2,NA,1822,2015,NA,NA,2015-06-13 21:54:35
2140,1,NA,1822,2015,NA,NA,2015-06-13 21:54:35
5250,1,NA,1822,2015,NA,NA,2015-06-13 21:54:35
4290,6,NA,1822,2015,NA,NA,2015-06-13 21:54:35
4730,4,NA,1822,2015,NA,NA,2015-06-13 21:54:35
4930,4,NA,1822,2015,NA,NA,2015-06-13 21:54:35
4310,3,NA,1822,2015,NA,NA,2015-06-13 21:54:35
4900,1,NA,1822,2015,NA,NA,2015-06-13 21:54:35
4000,1,NA,1822,2015,NA,NA,2015-06-13 21:54:35
3790,3,NA,1822,2015,NA,NA,2015-06-13 21:54:35
4300,7,NA,1822,2015,NA,NA,2015-06-13 21:54:35
4230,7,NA,1822,2015,NA,NA,2015-06-13 21:54:35
4120,1,NA,1822,2015,NA,NA,2015-06-13 21:54:35
5390,2,NA,1822,2015,NA,NA,2015-06-13 21:54:35
5740,1,NA,1822,2015,NA,NA,2015-06-13 21:54:35
5030,1,NA,1822,2015,NA,NA,2015-06-13 21:54:35
3610,2,NA,1822,2015,NA,NA,2015-06-13 21:54:35
5180,NA,3,1822,2015,NA,NA,2015-06-13 21:54:35
5390,NA,10,807,2015,NA,NA,2015-06-14 11:23:42
1510,1,NA,1732,2015,NA,NA,2015-06-14 12:53:20
1530,2,NA,1732,2015,NA,NA,2015-06-14 12:53:20
3760,1,NA,1732,2015,NA,NA,2015-06-14 12:53:20
1510,3,NA,1111,2015,NA,NA,2015-06-14 13:26:42
1480,1,NA,615,2015,NA,NA,2015-06-14 13:55:25
1880,NA,3,615,2015,NA,NA,2015-06-14 13:55:25
1640,1,NA,615,2015,NA,NA,2015-06-14 13:55:25
4290,5,NA,615,2015,NA,NA,2015-06-14 13:55:25
890,1,NA,618,2015,NA,NA,2015-06-14 14:46:06
870,NA,15,618,2015,NA,NA,2015-06-14 14:46:06
990,1,NA,618,2015,NA,NA,2015-06-14 14:46:06
2060,1,NA,618,2015,NA,NA,2015-06-14 14:46:06
5120,1,NA,618,2015,NA,NA,2015-06-14 14:46:06
5030,1,NA,618,2015,NA,NA,2015-06-14 14:46:06
4290,1,NA,618,2015,NA,NA,2015-06-14 14:46:06
4040,1,NA,618,2015,NA,NA,2015-06-14 14:46:06
3380,1,NA,1002,2015,NA,NA,2015-06-14 21:21:12
3410,1,NA,1002,2015,NA,NA,2015-06-14 21:21:12
4750,1,NA,1002,2015,NA,NA,2015-06-14 21:21:12
1510,2,NA,1113,2015,NA,NA,2015-06-14 21:50:31
1170,1,NA,1113,2015,NA,NA,2015-06-14 21:50:31
3440,1,NA,1113,2015,NA,NA,2015-06-14 21:50:31
20,1,NA,1716,2015,NA,NA,2015-06-14 22:33:25
3760,1,NA,1716,2015,NA,NA,2015-06-14 22:33:25
4070,1,NA,1716,2015,NA,NA,2015-06-14 22:33:25
4820,1,NA,1716,2015,NA,NA,2015-06-14 22:33:25
1500,1,NA,443,2015,NA,NA,2015-06-15 10:25:10
870,1,NA,443,2015,NA,NA,2015-06-15 10:25:10
2130,1,NA,443,2015,NA,NA,2015-06-15 10:25:10
4900,1,NA,443,2015,NA,NA,2015-06-15 10:25:10
1500,1,NA,517,2015,NA,NA,2015-06-15 11:49:02
870,1,NA,1729,2015,NA,NA,2015-06-15 13:04:08
750,1,NA,1729,2015,NA,NA,2015-06-15 13:04:08
2060,2,NA,1729,2015,NA,NA,2015-06-15 13:04:08
2090,1,NA,1729,2015,NA,NA,2015-06-15 13:04:08
10,1,NA,1729,2015,NA,NA,2015-06-15 13:04:08
2000,1,NA,1729,2015,NA,NA,2015-06-15 13:04:08
1530,1,NA,1729,2015,NA,NA,2015-06-15 13:04:08
720,2,NA,1624,2015,NA,NA,2015-06-15 13:39:21
900,2,NA,1624,2015,NA,NA,2015-06-15 13:39:21
2140,1,NA,1624,2015,NA,NA,2015-06-15 13:39:21
3970,1,NA,1624,2015,NA,NA,2015-06-15 13:39:21
3400,1,NA,501,2015,NA,NA,2015-06-15 17:04:12
2000,2,NA,1725,2015,NA,NA,2015-06-15 20:48:09
2090,2,NA,1725,2015,NA,NA,2015-06-15 20:48:09
1540,1,NA,1419,2015,NA,NA,2015-06-16 09:28:38
4310,1,NA,1419,2015,NA,NA,2015-06-16 09:28:38
4290,1,NA,1419,2015,NA,NA,2015-06-16 09:28:38
5030,1,NA,1419,2015,NA,NA,2015-06-16 09:28:38
4860,1,NA,1419,2015,NA,NA,2015-06-16 09:28:38
5560,1,NA,1419,2015,NA,NA,2015-06-16 09:28:38
3980,1,NA,1419,2015,NA,NA,2015-06-16 09:28:38
5360,5,NA,1419,2015,NA,NA,2015-06-16 09:28:38
5480,1,NA,1419,2015,NA,NA,2015-06-16 09:28:38
4970,1,NA,1419,2015,NA,NA,2015-06-16 09:28:38
4900,1,NA,1419,2015,NA,NA,2015-06-16 09:28:38
4000,1,NA,1419,2015,NA,NA,2015-06-16 09:28:38
4230,1,NA,1419,2015,NA,NA,2015-06-16 09:28:38
4120,1,NA,1419,2015,NA,NA,2015-06-16 09:28:38
2230,1,NA,1934,2015,NA,NA,2015-06-16 12:44:48
1530,2,NA,1934,2015,NA,NA,2015-06-16 12:44:48
2230,1,NA,1935,2015,NA,NA,2015-06-16 13:15:41
1530,1,NA,1801,2015,NA,NA,2015-06-16 15:42:00
1540,2,NA,1801,2015,NA,NA,2015-06-16 15:42:00
5520,3,NA,504,2015,NA,NA,2015-06-16 21:00:25
4620,1,NA,504,2015,NA,NA,2015-06-16 21:00:25
1530,2,NA,2037,2015,NA,NA,2015-06-16 21:14:31
1270,1,NA,2037,2015,NA,NA,2015-06-16 21:14:31
1510,2,NA,811,2015,NA,NA,2015-06-17 19:48:39
1500,1,NA,811,2015,NA,NA,2015-06-17 19:48:39
3400,1,NA,811,2015,NA,NA,2015-06-17 19:48:39
1530,1,NA,1519,2015,NA,NA,2015-06-17 20:02:46
1640,1,NA,1519,2015,NA,NA,2015-06-17 20:02:46
10,1,NA,1519,2015,NA,NA,2015-06-17 20:02:46
5120,1,NA,1519,2015,NA,NA,2015-06-17 20:02:46
1510,1,NA,912,2015,NA,NA,2015-06-17 22:59:57
4230,3,NA,912,2015,NA,NA,2015-06-17 22:59:57
4070,1,NA,912,2015,NA,NA,2015-06-17 22:59:57
4120,2,NA,912,2015,NA,NA,2015-06-17 22:59:57
4900,3,NA,912,2015,NA,NA,2015-06-17 22:59:57
2210,4,NA,1104,2015,NA,NA,2015-06-17 23:37:54
720,2,NA,1104,2015,NA,NA,2015-06-17 23:37:54
4290,1,NA,1104,2015,NA,NA,2015-06-17 23:37:54
4930,14,NA,1104,2015,NA,NA,2015-06-17 23:37:54
4090,1,NA,1104,2015,NA,NA,2015-06-17 23:37:54
4900,2,NA,1104,2015,NA,NA,2015-06-17 23:37:54
3610,1,NA,1104,2015,NA,NA,2015-06-17 23:37:54
5390,1,NA,1104,2015,NA,NA,2015-06-17 23:37:54
4310,3,NA,1104,2015,NA,NA,2015-06-17 23:37:54
5740,1,NA,1104,2015,NA,NA,2015-06-17 23:37:54
4120,6,NA,1104,2015,NA,NA,2015-06-17 23:37:54
4300,1,NA,1104,2015,NA,NA,2015-06-17 23:37:54
3640,9,NA,1513,2015,NA,NA,2015-06-18 11:04:59
4090,1,NA,1513,2015,NA,NA,2015-06-18 11:04:59
5250,1,NA,1513,2015,NA,NA,2015-06-18 11:04:59
4860,1,NA,1513,2015,NA,NA,2015-06-18 11:04:59
900,1,NA,439,2015,NA,NA,2015-06-18 13:55:11
1480,1,NA,439,2015,NA,NA,2015-06-18 13:55:11
1880,1,NA,439,2015,NA,NA,2015-06-18 13:55:11
710,NA,NA,439,2015,NA,NA,2015-06-18 13:55:11
5520,NA,7,439,2015,NA,NA,2015-06-18 13:55:11
4900,1,NA,439,2015,NA,NA,2015-06-18 13:55:11
2060,1,NA,435,2015,NA,NA,2015-06-18 18:23:43
5740,1,NA,435,2015,NA,NA,2015-06-18 18:23:43
1270,1,NA,1853,2015,NA,NA,2015-06-18 21:10:11
4040,1,NA,1853,2015,NA,NA,2015-06-18 21:10:11
2140,1,NA,1220,2015,NA,NA,2015-06-19 07:20:38
1170,1,NA,1927,2015,NA,NA,2015-06-19 10:21:06
20,1,NA,1927,2015,NA,NA,2015-06-19 10:21:06
1530,2,NA,1927,2015,NA,NA,2015-06-19 10:21:06
1540,1,NA,1927,2015,NA,NA,2015-06-19 10:21:06
2520,1,NA,1927,2015,NA,NA,2015-06-19 10:21:06
1530,1,NA,1722,2015,NA,NA,2015-06-19 10:38:38
3180,1,NA,1722,2015,NA,NA,2015-06-19 10:38:38
1500,1,NA,1722,2015,NA,NA,2015-06-19 10:38:38
4230,1,NA,1722,2015,NA,NA,2015-06-19 10:38:38
4900,NA,NA,1722,2015,NA,NA,2015-06-19 10:38:38
5560,2,NA,1722,2015,NA,NA,2015-06-19 10:38:38
2140,1,NA,1610,2015,NA,NA,2015-06-19 20:01:46
4530,1,NA,1610,2015,NA,NA,2015-06-19 20:01:46
5480,2,NA,1610,2015,NA,NA,2015-06-19 20:01:46
4970,2,NA,1610,2015,NA,NA,2015-06-19 20:01:46
750,2,NA,429,2015,NA,NA,2015-06-20 11:24:34
1530,1,NA,429,2015,NA,NA,2015-06-20 11:24:34
2110,1,NA,601,2015,NA,NA,2015-06-21 15:08:14
1500,1,NA,601,2015,NA,NA,2015-06-21 15:08:14
4000,1,NA,601,2015,NA,NA,2015-06-21 15:08:14
5030,1,NA,601,2015,NA,NA,2015-06-21 15:08:14
720,1,NA,904,2015,NA,NA,2015-06-21 18:14:14
2140,3,NA,904,2015,NA,NA,2015-06-21 18:14:14
2110,2,NA,904,2015,NA,NA,2015-06-21 18:14:14
2230,1,NA,904,2015,NA,NA,2015-06-21 18:14:14
1500,1,NA,904,2015,NA,NA,2015-06-21 18:14:14
3410,1,NA,904,2015,NA,NA,2015-06-21 18:14:14
3980,1,NA,904,2015,NA,NA,2015-06-21 18:14:14
4570,1,NA,904,2015,NA,NA,2015-06-21 18:14:14
5580,1,NA,904,2015,NA,NA,2015-06-21 18:14:14
4070,1,NA,904,2015,NA,NA,2015-06-21 18:14:14
4600,1,NA,904,2015,NA,NA,2015-06-21 18:14:14
4860,1,NA,904,2015,NA,NA,2015-06-21 18:14:14
5740,1,NA,904,2015,NA,NA,2015-06-21 18:14:14
4000,3,NA,904,2015,NA,NA,2015-06-21 18:14:14
4840,1,NA,904,2015,NA,NA,2015-06-21 18:14:14
5030,1,NA,904,2015,NA,NA,2015-06-21 18:14:14
1530,3,NA,1733,2015,NA,NA,2015-06-22 09:21:56
2060,1,NA,1733,2015,NA,NA,2015-06-22 09:21:56
2090,1,NA,1733,2015,NA,NA,2015-06-22 09:21:56
3460,1,NA,1733,2015,NA,NA,2015-06-22 09:21:56
2140,1,NA,1733,2015,NA,NA,2015-06-22 09:21:56
1540,1,NA,1224,2015,NA,NA,2015-06-22 11:03:36
1880,1,NA,1224,2015,NA,NA,2015-06-22 11:03:36
3970,1,NA,1224,2015,NA,NA,2015-06-22 11:03:36
1970,1,NA,438,2015,NA,NA,2015-06-22 12:55:49
1540,1,NA,438,2015,NA,NA,2015-06-22 12:55:49
1530,3,NA,516,2015,NA,NA,2015-06-22 13:11:24
2140,1,NA,516,2015,NA,NA,2015-06-22 13:11:24
2200,1,NA,516,2015,NA,NA,2015-06-22 13:11:24
5120,1,NA,516,2015,NA,NA,2015-06-22 13:11:24
1500,1,NA,824,2015,NA,NA,2015-06-22 15:08:42
2140,1,NA,824,2015,NA,NA,2015-06-22 15:08:42
1200,1,NA,823,2015,NA,NA,2015-06-22 17:02:57
1530,2,NA,823,2015,NA,NA,2015-06-22 17:02:57
1880,1,NA,823,2015,NA,NA,2015-06-22 17:02:57
1530,1,NA,1705,2015,NA,NA,2015-06-23 11:43:58
1540,1,NA,1705,2015,NA,NA,2015-06-23 11:43:58
1480,1,NA,1718,2015,NA,NA,2015-06-23 12:15:51
2000,1,NA,1718,2015,NA,NA,2015-06-23 12:15:51
2140,1,NA,901,2015,NA,NA,2015-06-23 14:13:21
5530,NA,4,901,2015,NA,NA,2015-06-23 14:13:21
3750,1,NA,901,2015,NA,NA,2015-06-23 14:13:21
2140,1,NA,444,2015,NA,NA,2015-06-24 11:05:08
2510,1,NA,2074,2015,NA,NA,2015-06-24 20:01:35
1910,1,NA,2074,2015,NA,NA,2015-06-24 20:01:35
590,NA,9,2074,2015,NA,NA,2015-06-24 20:01:35
590,NA,5,2074,2015,NA,NA,2015-06-24 20:01:35
1530,1,NA,2074,2015,NA,NA,2015-06-24 20:01:35
390,1,NA,1713,2015,NA,NA,2015-06-24 20:20:13
1880,6,NA,1713,2015,NA,NA,2015-06-24 20:20:13
1530,4,NA,1713,2015,NA,NA,2015-06-24 20:20:13
4820,1,NA,1713,2015,NA,NA,2015-06-24 20:20:13
4310,2,NA,1713,2015,NA,NA,2015-06-24 20:20:13
4230,1,NA,1713,2015,NA,NA,2015-06-24 20:20:13
1530,1,NA,1605,2015,NA,NA,2015-06-25 13:51:24
2210,1,NA,1605,2015,NA,NA,2015-06-25 13:51:24
4290,1,NA,1605,2015,NA,NA,2015-06-25 13:51:24
