Route_Point_ID;Aar1;Latitude.x;Longitude.x;Hoh_DEM
1732_7;2014;64.74105336;12.39297868;179
1732_8;2014;64.7437425;12.39271946;158
1732_10;2014;64.74912079;12.39220084;194
1732_12;2014;64.75192059;12.39823829;245
1732_15;2014;64.75225095;12.41712918;257
1732_16;2014;64.75236054;12.42342626;295
1732_17;2014;64.74967133;12.42368253;273
1732_18;2014;64.74698213;12.42393874;250
1732_20;2014;64.7416037;12.42445101;349
1732_5;2015;64.7384748;12.39953158;226
1732_6;2015;64.73836421;12.39323785;212
1732_7;2015;64.74105336;12.39297868;179
1732_9;2015;64.74643165;12.39246018;159
1732_10;2015;64.74912079;12.39220084;194
1732_11;2015;64.75180993;12.39194145;244
1732_12;2015;64.75192059;12.39823829;245
1732_14;2015;64.7521411;12.41083216;197
1732_15;2015;64.75225095;12.41712918;257
1732_16;2015;64.75236054;12.42342626;295
1732_17;2015;64.74967133;12.42368253;273
1732_19;2015;64.74429292;12.4241949;270
1732_10;2018;64.74912079;12.39220084;194
1732_11;2018;64.75180993;12.39194145;244
1732_14;2018;64.7521411;12.41083216;197
1732_15;2018;64.75225095;12.41712918;257
1732_16;2018;64.75236054;12.42342626;295
1732_17;2018;64.74967133;12.42368253;273
1733_16;2014;64.74081863;13.55912283;562
1733_13;2015;64.74100108;13.57801937;498
1735_2;2008;65.05714989;12.0111902;102
1735_13;2008;65.06315928;12.04242809;1
1735_4;2012;65.0625262;12.01058723;28
1735_12;2012;65.06584751;12.04212971;4
1735_15;2012;65.05778282;12.04302465;69
1735_17;2012;65.05524634;12.03692558;51
1804_8;2017;65.22776345;12.34510845;56
1804_10;2017;65.23314117;12.34456861;44
1805_3;2019;65.2568153;12.72641818;51
1805_9;2019;65.24667477;12.7535443;126
1805_10;2019;65.2441022;12.75560433;144
1805_17;2019;65.24521767;12.72825075;158
1805_19;2019;65.24847465;12.71805526;150
1809_10;2016;65.4170276;13.93576869;607
1809_13;2017;65.41169046;13.94244722;571
1809_14;2017;65.40899923;13.94255565;596
1809_15;2017;65.406308;13.94266405;615
1812_2;2010;65.56754908;13.90362159;384
1812_10;2010;65.57849907;13.92917466;273
1812_12;2016;65.57585357;13.93578624;314
1813_18;2010;65.56726018;14.31316279;541
1813_5;2011;65.57793651;14.29337252;568
1813_11;2011;65.5807756;14.32581358;646
1813_15;2011;65.57000982;14.32609216;538
1813_18;2011;65.56726018;14.31316279;541
1813_3;2012;65.57255366;14.29351853;538
1813_16;2015;65.56731838;14.32616176;550
1813_5;2017;65.57793651;14.29337252;568
1813_16;2017;65.56731838;14.32616176;550
1813_19;2017;65.56723067;14.30666333;531
1813_4;2018;65.57524508;14.29344553;559
1813_4;2019;65.57524508;14.29344553;559
1813_6;2019;65.58062793;14.2932995;590
1813_17;2019;65.56728942;14.31966227;545
1815_1;2015;65.87465405;12.70619622;117
1815_3;2015;65.88003279;12.70571557;176
1815_8;2015;65.88829706;12.71814587;277
1815_9;2015;65.88839474;12.72472179;154
1815_11;2017;65.88858924;12.73787379;126
1815_13;2017;65.88321039;12.73834789;106
1815_4;2019;65.88272215;12.70547517;134
1816_13;2016;65.85780202;13.08013673;267
1816_14;2016;65.85518384;13.07890769;305
1816_8;2017;65.87107455;13.08287284;91
1816_11;2019;65.86319166;13.08050134;205
1818_2;2011;65.89021874;13.88869345;358
1818_17;2011;65.88797542;13.9162807;488
1818_3;2012;65.89316933;13.88972871;375
1818_6;2012;65.90124236;13.88937933;453
1818_16;2012;65.88802174;13.92286057;550
1818_18;2012;65.88792881;13.90970086;469
1818_5;2018;65.89855135;13.88949582;469
1818_4;2019;65.89586034;13.88961228;422
1819_3;2015;66.06849915;13.06646338;70
1819_1;2016;66.07029374;13.05571792;48
1819_7;2016;66.05854718;13.07086444;107
1819_9;2016;66.0531211;13.07116508;96
1819_3;2018;66.06849915;13.06646338;70
1819_4;2018;66.06648938;13.07081487;68
1819_11;2019;66.04988252;13.08134834;94
1819_15;2019;66.04893267;13.10615336;120
1820_5;2016;66.06558353;13.9217594;385
1820_6;2017;66.06445898;13.92777169;426
1820_6;2018;66.06445898;13.92777169;426
1820_8;2018;66.06191588;13.92335052;546
1820_6;2019;66.06445898;13.92777169;426
1820_7;2019;66.06191481;13.92964596;526
1822_3;2010;66.20822208;13.07600469;195
1822_4;2012;66.21091196;13.07579994;104
1822_13;2013;66.21132185;13.10910661;315
1822_2;2014;66.20553219;13.0762094;303
1822_4;2014;66.21091196;13.07579994;104
1822_13;2014;66.21132185;13.10910661;315
1822_2;2015;66.20553219;13.0762094;303
1822_10;2016;66.2166203;13.10204119;80
1822_13;2016;66.21132185;13.10910661;315
1822_13;2017;66.21132185;13.10910661;315
1822_11;2019;66.21670172;13.10870404;96
1827_15;2018;66.37031966;13.05910648;51
1828_14;2010;66.38136663;14.70698528;440
1828_11;2012;66.38944056;14.70689093;328
1828_14;2012;66.38136663;14.70698528;440
1828_15;2012;66.37867532;14.70701672;460
1828_19;2012;66.37684199;14.68691085;405
1828_20;2012;66.37593127;14.68021336;396
1828_11;2013;66.38944056;14.70689093;328
1828_15;2013;66.37867532;14.70701672;460
1828_14;2018;66.38136663;14.70698528;440
1828_19;2019;66.37684199;14.68691085;405
1829_2;2019;66.50090574;13.89123412;154
1829_3;2019;66.50362053;13.89196763;136
1829_4;2019;66.50613299;13.88947284;129
1829_6;2019;66.51061356;13.88365164;151
1829_12;2019;66.52511006;13.87827704;396
1833_15;2017;66.85438821;13.84179598;149
1833_16;2019;66.8558648;13.84742691;258
1834_5;2016;66.88782705;14.14912817;334
1836_4;2018;66.83269937;15.50522214;581
1839_17;2012;67.02185896;14.69240046;417
1839_15;2014;67.0245632;14.69925362;495
1839_16;2014;67.02187212;14.6992869;411
1839_17;2014;67.02185896;14.69240046;417
1839_16;2015;67.02187212;14.6992869;411
1839_17;2019;67.02185896;14.69240046;417
1840_1;2011;67.0221369;15.07804829;319
1840_8;2011;67.03558516;15.09187233;307
1840_1;2013;67.0221369;15.07804829;319
1840_3;2015;67.02751915;15.07806557;311
1840_19;2015;67.02212956;15.0918215;319
1840_1;2016;67.0221369;15.07804829;319
1840_2;2016;67.02482802;15.07805693;311
1840_5;2016;67.03290139;15.07808286;293
1840_9;2016;67.03558103;15.09876275;334
1840_13;2016;67.03018966;15.11251865;346
1840_1;2018;67.0221369;15.07804829;319
1840_2;2018;67.02482802;15.07805693;311
1840_8;2018;67.03558516;15.09187233;307
1840_9;2018;67.03558103;15.09876275;334
1840_1;2019;67.0221369;15.07804829;319
1840_8;2019;67.03558516;15.09187233;307
1840_9;2019;67.03558103;15.09876275;334
1840_10;2019;67.03557661;15.10565316;338
1840_11;2019;67.03557189;15.11254357;367
1840_14;2019;67.02749854;15.11250619;381
1840_18;2019;67.02212544;15.0987081;394
1840_19;2019;67.02212956;15.0918215;319
1840_20;2019;67.02213338;15.0849349;303
1843_12;2017;67.19409989;14.6971407;146
1845_4;2016;67.16327662;15.96309254;293
1845_5;2016;67.16461245;15.9572571;316
1845_7;2017;67.16691929;15.94496955;414
1845_7;2019;67.16691929;15.94496955;414
1847_5;2010;67.35507853;15.49807673;108
1847_6;2010;67.35776944;15.49813275;137
1847_8;2010;67.35772565;15.51209841;86
1847_4;2011;67.35238762;15.49802072;71
1847_5;2011;67.35507853;15.49807673;108
1847_7;2011;67.3577477;15.50511559;103
1847_8;2011;67.35772565;15.51209841;86
1847_9;2011;67.3577033;15.51908122;84
1847_10;2011;67.35768065;15.52606402;93
1847_19;2011;67.34427112;15.51181058;43
1847_4;2012;67.35238762;15.49802072;71
1847_6;2012;67.35776944;15.49813275;137
1847_8;2012;67.35772565;15.51209841;86
1847_9;2012;67.3577033;15.51908122;84
1847_11;2012;67.35765769;15.5330468;120
1847_14;2012;67.349585;15.53286699;107
1847_16;2012;67.34420321;15.53274719;34
1847_19;2012;67.34427112;15.51181058;43
1847_3;2013;67.34920643;15.4998626;60
1847_6;2013;67.35776944;15.49813275;137
1847_8;2013;67.35772565;15.51209841;86
1847_9;2013;67.3577033;15.51908122;84
1847_10;2013;67.35768065;15.52606402;93
1847_11;2013;67.35765769;15.5330468;120
1847_13;2013;67.3522759;15.53292691;127
1847_14;2013;67.349585;15.53286699;107
1847_15;2013;67.3468941;15.53280708;82
1847_20;2013;67.34429315;15.50483168;39
1847_6;2014;67.35776944;15.49813275;137
1847_7;2014;67.3577477;15.50511559;103
1847_9;2014;67.3577033;15.51908122;84
1847_10;2014;67.35768065;15.52606402;93
1847_11;2014;67.35765769;15.5330468;120
1847_12;2014;67.3549668;15.53298685;159
1847_15;2014;67.3468941;15.53280708;82
1847_18;2014;67.34424878;15.51878946;46
1847_20;2014;67.34429315;15.50483168;39
1847_6;2015;67.35776944;15.49813275;137
1847_9;2015;67.3577033;15.51908122;84
1847_10;2015;67.35768065;15.52606402;93
1847_11;2015;67.35765769;15.5330468;120
1847_19;2015;67.34427112;15.51181058;43
1847_20;2015;67.34429315;15.50483168;39
1847_6;2016;67.35776944;15.49813275;137
1847_9;2016;67.3577033;15.51908122;84
1847_2;2017;67.34700579;15.49790874;56
1847_3;2017;67.34920643;15.4998626;60
1847_6;2017;67.35776944;15.49813275;137
1847_7;2017;67.3577477;15.50511559;103
1847_8;2017;67.35772565;15.51209841;86
1847_9;2017;67.3577033;15.51908122;84
1847_11;2017;67.35765769;15.5330468;120
1847_12;2017;67.3549668;15.53298685;159
1847_14;2017;67.349585;15.53286699;107
1847_15;2017;67.3468941;15.53280708;82
1847_16;2017;67.34420321;15.53274719;34
1847_19;2017;67.34427112;15.51181058;43
1847_20;2017;67.34429315;15.50483168;39
1847_5;2018;67.35507853;15.49807673;108
1847_8;2018;67.35772565;15.51209841;86
1847_9;2018;67.3577033;15.51908122;84
1847_10;2018;67.35768065;15.52606402;93
1847_20;2018;67.34429315;15.50483168;39
1847_3;2019;67.34920643;15.4998626;60
1847_9;2019;67.3577033;15.51908122;84
1847_10;2019;67.35768065;15.52606402;93
1847_12;2019;67.3549668;15.53298685;159
1847_19;2019;67.34427112;15.51181058;43
1847_20;2019;67.34429315;15.50483168;39
1849_5;2010;67.66518552;15.957395;343
1849_7;2010;67.66245325;15.96435798;280
1849_8;2010;67.65976272;15.96424788;250
1849_9;2010;67.65707219;15.96413781;188
1849_11;2010;67.65169113;15.96391775;232
1849_14;2010;67.65181536;15.94271044;204
1849_15;2010;67.65185615;15.93564128;229
1849_18;2010;67.65727775;15.92878409;293
1849_19;2010;67.65996831;15.92889013;333
1849_20;2010;67.66265887;15.92899619;350
1849_6;2011;67.66514378;15.96446811;294
1849_9;2011;67.65707219;15.96413781;188
1849_10;2011;67.65438166;15.96402777;217
1849_13;2011;67.65177425;15.94977957;219
1849_14;2011;67.65181536;15.94271044;204
1849_15;2011;67.65185615;15.93564128;229
1849_16;2011;67.65189664;15.92857209;249
1849_18;2011;67.65727775;15.92878409;293
1849_19;2011;67.65996831;15.92889013;333
1849_6;2012;67.66514378;15.96446811;294
1849_9;2012;67.65707219;15.96413781;188
1849_10;2012;67.65438166;15.96402777;217
1849_17;2012;67.6545872;15.92867808;261
1849_1;2013;67.66534942;15.92910228;421
1849_2;2013;67.66530891;15.9361755;404
1849_5;2013;67.66518552;15.957395;343
1849_6;2013;67.66514378;15.96446811;294
1849_7;2013;67.66245325;15.96435798;280
1849_10;2013;67.65438166;15.96402777;217
1849_12;2013;67.65173285;15.95684867;254
1849_13;2013;67.65177425;15.94977957;219
1849_17;2013;67.6545872;15.92867808;261
1849_3;2014;67.66526809;15.94324869;375
1849_4;2014;67.66522696;15.95032186;360
1849_7;2014;67.66245325;15.96435798;280
1849_8;2014;67.65976272;15.96424788;250
1849_9;2014;67.65707219;15.96413781;188
1849_10;2014;67.65438166;15.96402777;217
1849_11;2014;67.65169113;15.96391775;232
1849_13;2014;67.65177425;15.94977957;219
1849_14;2014;67.65181536;15.94271044;204
1849_15;2014;67.65185615;15.93564128;229
1849_16;2014;67.65189664;15.92857209;249
1849_18;2014;67.65727775;15.92878409;293
1849_19;2014;67.65996831;15.92889013;333
1849_20;2014;67.66265887;15.92899619;350
1849_10;2015;67.65438166;15.96402777;217
1849_11;2015;67.65169113;15.96391775;232
1849_1;2016;67.66534942;15.92910228;421
1849_3;2016;67.66526809;15.94324869;375
1849_5;2016;67.66518552;15.957395;343
1849_6;2016;67.66514378;15.96446811;294
1849_9;2016;67.65707219;15.96413781;188
1849_10;2016;67.65438166;15.96402777;217
1849_13;2016;67.65177425;15.94977957;219
1849_14;2016;67.65181536;15.94271044;204
1849_17;2016;67.6545872;15.92867808;261
1849_18;2016;67.65727775;15.92878409;293
1849_19;2016;67.65996831;15.92889013;333
1849_20;2016;67.66265887;15.92899619;350
1849_2;2017;67.66530891;15.9361755;404
1849_10;2017;67.65438166;15.96402777;217
1849_16;2017;67.65189664;15.92857209;249
1849_17;2017;67.6545872;15.92867808;261
1849_7;2018;67.66245325;15.96435798;280
1849_8;2018;67.65976272;15.96424788;250
1849_10;2018;67.65438166;15.96402777;217
1849_13;2018;67.65177425;15.94977957;219
1849_15;2018;67.65185615;15.93564128;229
1851_7;2011;67.84288347;15.08791084;41
1851_7;2012;67.84288347;15.08791084;41
1851_7;2013;67.84288347;15.08791084;41
1851_10;2013;67.84294267;15.10881966;213
1851_19;2013;67.82942525;15.09498402;39
1851_4;2014;67.83750544;15.08076433;42
1851_7;2014;67.84288347;15.08791084;41
1851_11;2014;67.84286569;15.1164224;250
1851_12;2014;67.84017485;15.11640899;237
1851_2;2015;67.83212374;15.08074573;33
1851_4;2015;67.83750544;15.08076433;42
1851_11;2015;67.84286569;15.1164224;250
1851_19;2015;67.82942525;15.09498402;39
1854_10;2012;68.16291737;15.97809556;143
1854_7;2016;68.16304386;15.95641743;111
1854_6;2017;68.16308539;15.94919133;157
1854_9;2017;68.16295985;15.97086954;154
1854_16;2017;68.14942283;15.9847451;111
1854_8;2019;68.16300201;15.9636435;100
1854_9;2019;68.16295985;15.97086954;154
1854_10;2019;68.16291737;15.97809556;143
1854_17;2019;68.1494656;15.97752334;141
1855_7;2015;68.1030386;16.37567466;61
1855_10;2015;68.10972616;16.38593021;76
1855_17;2015;68.12594212;16.39917533;381
1855_15;2016;68.12156896;16.40179583;275
1855_10;2017;68.10972616;16.38593021;76
1855_8;2019;68.10581126;16.37668142;81
1855_15;2019;68.12156896;16.40179583;275
1858_5;2011;68.31452562;16.82869409;443
1858_6;2011;68.31721494;16.82890985;356
1858_8;2011;68.31705472;16.84345419;477
1858_16;2011;68.30336564;16.86417065;586
1863_17;2011;68.4527013;17.74800054;120
1863_2;2013;68.4558663;17.71907874;68
1863_7;2013;68.46668158;17.72797804;180
1863_19;2013;68.45294063;17.73337832;81
1863_20;2013;68.45305981;17.72606708;76
1863_2;2015;68.4558663;17.71907874;68
1863_16;2017;68.45223484;17.7545368;122
1863_4;2018;68.46124153;17.71972493;120
1863_2;2019;68.4558663;17.71907874;68
1865_13;2016;68.96756158;15.12233749;120
1866_3;2015;69.11819417;15.9754144;12
1902_6;2015;68.63045035;16.44854059;179
1902_7;2015;68.62776061;16.44836694;179
1902_10;2015;68.61969141;16.44784626;116
1902_13;2015;68.61712762;16.43293147;90
1902_14;2015;68.61719011;16.42556074;117
1902_15;2015;68.61725228;16.41818997;163
1902_17;2015;68.6200039;16.41098821;168
1902_19;2015;68.62538346;16.41132646;148
1902_8;2016;68.62507088;16.44819333;169
1902_11;2016;68.61700167;16.44767279;86
1902_10;2017;68.61969141;16.44784626;116
1902_11;2017;68.61700167;16.44767279;86
1902_15;2017;68.61725228;16.41818997;163
1902_17;2017;68.6200039;16.41098821;168
1902_7;2018;68.62776061;16.44836694;179
1902_7;2019;68.62776061;16.44836694;179
1902_10;2019;68.61969141;16.44784626;116
1902_11;2019;68.61700167;16.44767279;86
1902_12;2019;68.6170648;16.44030215;87
1902_17;2019;68.6200039;16.41098821;168
1905_16;2015;68.76889729;17.31155571;306
1905_6;2016;68.78182889;17.35005931;152
1905_8;2016;68.77645232;17.34949162;239
1905_9;2016;68.77376404;17.34920789;264
1905_12;2016;68.76849008;17.3412238;323
1905_16;2016;68.76889729;17.31155571;306
1905_17;2016;68.77156203;17.3135657;250
1905_18;2016;68.774274;17.31211401;168
1905_8;2017;68.77645232;17.34949162;239
1905_17;2017;68.77156203;17.3135657;250
1905_7;2018;68.77914061;17.34977543;215
1905_16;2018;68.76889729;17.31155571;306
1905_16;2019;68.76889729;17.31155571;306
1905_18;2019;68.774274;17.31211401;168
1906_3;2015;68.77989524;18.18833524;125
1906_5;2015;68.77525501;18.19634308;227
1906_6;2015;68.77546851;18.20405552;273
1906_7;2015;68.77470136;18.21137878;310
1906_8;2015;68.77227011;18.21647874;367
1906_9;2015;68.77018748;18.22212357;402
1906_10;2015;68.76743537;18.22519314;417
1906_11;2015;68.76477747;18.22802794;424
1906_13;2015;68.76143604;18.23843999;444
1906_19;2015;68.7555435;18.27868264;525
1906_6;2016;68.77546851;18.20405552;273
1906_8;2016;68.77227011;18.21647874;367
1906_9;2016;68.77018748;18.22212357;402
1906_11;2016;68.76477747;18.22802794;424
1906_15;2016;68.75885719;18.25118889;500
1906_10;2017;68.76743537;18.22519314;417
1906_11;2017;68.76477747;18.22802794;424
1906_4;2018;68.77740306;18.19194315;161
1906_8;2018;68.77227011;18.21647874;367
1906_11;2018;68.76477747;18.22802794;424
1906_14;2018;68.75971559;18.24388527;479
1906_15;2018;68.75885719;18.25118889;500
1906_1;2019;68.78255895;18.17557976;108
1906_4;2019;68.77740306;18.19194315;161
1906_7;2019;68.77470136;18.21137878;310
1906_8;2019;68.77227011;18.21647874;367
1907_16;2015;68.95383817;16.39487952;342
1907_16;2017;68.95383817;16.39487952;342
1908_6;2017;68.96093563;18.67713774;391
1908_11;2017;68.94828147;18.66521632;400
1908_3;2018;68.96811748;18.68633518;394
1910_2;2015;69.08615217;16.96857716;120
1910_3;2015;69.08345632;16.96738075;90
1910_3;2016;69.08345632;16.96738075;90
1910_8;2017;69.07292963;16.94793896;36
1910_12;2017;69.07429438;16.91839329;112
1910_1;2019;69.08880608;16.96951894;119
1910_2;2019;69.08615217;16.96857716;120
1910_9;2019;69.0719278;16.9405469;127
1911_2;2014;69.10084868;17.79905614;359
1911_6;2014;69.11159759;17.80043198;66
1911_8;2014;69.11135131;17.81549243;137
1911_10;2014;69.11110372;17.83055251;270
1911_11;2015;69.11097943;17.83808241;324
1911_6;2016;69.11159759;17.80043198;66
1911_9;2016;69.11122768;17.82302251;204
1911_2;2018;69.10084868;17.79905614;359
1911_8;2018;69.11135131;17.81549243;137
1911_19;2018;69.09791534;17.81376363;391
1911_20;2018;69.09803856;17.80623806;348
1912_6;2011;69.1036317;18.25208246;238
1912_8;2011;69.10335128;18.26712808;304
1912_7;2014;69.10349146;18.25959277;306
1912_8;2014;69.10335128;18.26712808;304
1912_14;2015;69.09485809;18.28849605;190
1912_4;2017;69.09826018;18.25127389;206
1912_5;2017;69.10095062;18.25169011;200
1912_7;2017;69.10349146;18.25959277;306
1912_11;2017;69.10291943;18.28970949;251
1912_14;2017;69.09485809;18.28849605;190
1912_4;2018;69.09826018;18.25127389;206
1912_6;2018;69.1036317;18.25208246;238
1912_8;2018;69.10335128;18.26712808;304
1912_14;2018;69.09485809;18.28849605;190
1912_4;2019;69.09826018;18.25127389;206
1912_7;2019;69.10349146;18.25959277;306
1912_9;2019;69.10321078;18.2746633;260
1912_12;2019;69.10022907;18.28928856;244
1913_7;2011;69.0943251;18.71085699;405
1913_17;2012;69.08041614;18.73111781;447
1913_20;2012;69.08089746;18.7085939;319
1913_8;2013;69.09416512;18.71838638;433
1913_9;2013;69.09399551;18.7258915;439
1913_6;2014;69.09448508;18.70335259;370
1913_18;2014;69.08057702;18.7236183;394
1913_7;2015;69.0943251;18.71085699;405
1913_18;2015;69.08057702;18.7236183;394
1913_5;2017;69.09180499;18.70290513;384
1913_19;2017;69.08073724;18.71609362;361
1913_1;2018;69.08106598;18.70106807;313
1913_6;2018;69.09448508;18.70335259;370
1913_9;2018;69.09399551;18.7258915;439
1914_7;2016;69.08527115;19.63431591;345
1914_7;2017;69.08527115;19.63431591;345
1914_9;2017;69.08154784;19.63873995;422
1914_5;2018;69.09057056;19.63182586;234
1914_7;2019;69.08527115;19.63431591;345
1916_4;2016;69.28710069;17.36647965;248
1917_4;2014;69.26745391;17.82054585;160
1917_6;2014;69.27282817;17.82124495;143
1917_12;2014;69.26951772;17.85882;148
1917_14;2014;69.26414364;17.85811172;153
1917_18;2014;69.25901973;17.84224172;220
1917_2;2015;69.26207965;17.81984711;183
1917_3;2015;69.26476678;17.82019643;182
1917_6;2015;69.27282817;17.82124495;143
1917_7;2015;69.27270415;17.82883101;152
1917_8;2015;69.27257981;17.83641697;140
1917_10;2015;69.27233011;17.85158861;134
1917_11;2015;69.27220476;17.85917429;115
1917_10;2016;69.27233011;17.85158861;134
1917_11;2016;69.27220476;17.85917429;115
1917_12;2016;69.26951772;17.85882;148
1917_13;2016;69.26683068;17.85846581;159
1917_16;2016;69.25876955;17.85740381;144
1917_6;2017;69.27282817;17.82124495;143
1917_19;2017;69.25914433;17.83466053;213
1917_11;2019;69.27220476;17.85917429;115
1917_18;2019;69.25901973;17.84224172;220
1918_5;2015;69.25289156;18.73036498;324
1918_6;2015;69.25557188;18.73084412;300
1918_8;2015;69.25524076;18.74598997;338
1918_9;2015;69.25507902;18.75354962;317
1918_10;2015;69.25491727;18.76113445;270
1918_11;2015;69.25475487;18.76869389;242
1918_12;2015;69.252066;18.76823629;295
1918_2;2016;69.24483332;18.72898064;447
1918_5;2016;69.25289156;18.73036498;324
1918_7;2016;69.2554108;18.73840399;335
1918_10;2016;69.25491727;18.76113445;270
1918_1;2017;69.24215332;18.72852721;486
1918_5;2017;69.25289156;18.73036498;324
1918_8;2017;69.25524076;18.74598997;338
1918_1;2018;69.24215332;18.72852721;486
1918_3;2018;69.24752261;18.72945851;393
1918_4;2018;69.2502026;18.72991216;349
1918_8;2018;69.25524076;18.74598997;338
1918_9;2018;69.25507902;18.75354962;317
1918_10;2018;69.25491727;18.76113445;270
1918_11;2018;69.25475487;18.76869389;242
1918_12;2018;69.252066;18.76823629;295
1918_6;2019;69.25557188;18.73084412;300
1918_11;2019;69.25475487;18.76869389;242
1919_1;2015;69.24348419;20.59139074;385
1919_4;2018;69.24024032;20.57029217;462
1920_3;2016;69.39744094;17.80585391;173
1920_11;2016;69.41819385;17.82631624;271
1920_18;2017;69.42061811;17.8771548;23
1920_2;2018;69.39513137;17.80157755;113
1921_11;2016;69.42522736;18.33896409;248
1921_12;2016;69.42253718;18.33853142;243
1921_10;2017;69.42537043;18.33131657;311
1921_12;2018;69.42253718;18.33853142;243
1921_11;2019;69.42522736;18.33896409;248
1924_12;2014;69.53851745;20.20452335;72
1924_10;2015;69.54138041;20.19908437;93
1924_12;2015;69.53851745;20.20452335;72
1924_13;2015;69.53579526;20.20544473;69
1924_14;2016;69.5331108;20.20480121;61
1924_11;2017;69.54115532;20.20675821;67
1924_12;2018;69.53851745;20.20452335;72
1930_19;2013;69.88657515;18.85967966;0
1932_2;2017;69.87969574;20.16793833;25
1932_4;2017;69.8744648;20.17121859;18
1932_5;2017;69.87171917;20.17283718;23
1932_9;2017;69.86112566;20.18007292;48
1932_12;2017;69.85624975;20.1615021;221
1932_18;2017;69.84692611;20.18327915;95
1935_8;2018;69.78644436;22.12511261;328
1935_5;2019;69.78520908;22.10341718;195
2001_13;2012;68.74947581;23.60010392;403
2001_18;2014;68.74224464;23.58231838;409
2001_15;2017;68.74414947;23.59802327;408
2001_3;2018;68.74868654;23.56238211;396
2001_14;2018;68.74681731;23.59905164;405
2001_16;2018;68.74149058;23.5969962;412
2001_18;2018;68.74224464;23.58231838;409
2001_2;2019;68.74602743;23.56135906;394
2001_3;2019;68.74868654;23.56238211;396
2001_18;2019;68.74224464;23.58231838;409
2001_20;2019;68.7429881;23.5676632;404
2003_13;2017;68.95214522;22.77448556;465
2003_14;2017;68.94948147;22.77354762;457
2003_15;2017;68.9468177;22.77260991;447
2003_10;2018;68.95781854;22.76897547;498
2003_12;2018;68.95480872;22.77544866;470
2003_14;2018;68.94948147;22.77354762;457
2003_15;2018;68.9468177;22.77260991;447
2003_9;2019;68.95815559;22.76153798;528
2004_12;2014;68.93384935;23.22001463;418
2004_16;2014;68.92350214;23.21526;489
2004_9;2016;68.93723189;23.20621024;396
2004_10;2016;68.93687584;23.21360853;407
2004_11;2016;68.9365105;23.22100568;417
2004_10;2017;68.93687584;23.21360853;407
2004_11;2017;68.9365105;23.22100568;417
2004_18;2017;68.92391732;23.20121549;396
2004_5;2018;68.93563709;23.18300233;350
2004_8;2018;68.93758795;23.1987868;380
2004_12;2018;68.93384935;23.22001463;418
2004_13;2018;68.93118852;23.21899892;429
2004_16;2018;68.92350214;23.21526;489
2004_17;2018;68.92356149;23.20860941;480
2004_18;2018;68.92391732;23.20121549;396
2004_9;2019;68.93723189;23.20621024;396
2004_10;2019;68.93687584;23.21360853;407
2004_11;2019;68.9365105;23.22100568;417
2004_12;2019;68.93384935;23.22001463;418
2015_14;2013;69.26554788;25.62505492;292
2024_10;2014;69.61319758;25.28430351;300
2024_5;2015;69.61404285;25.315962;279
2024_6;2015;69.61139293;25.31465351;280
2024_19;2015;69.62552753;25.30596564;281
2026_6;2015;69.34661597;29.37617552;82
2026_9;2015;69.34474072;29.3983121;67
2026_11;2015;69.34348564;29.41309271;69
2026_12;2015;69.34088122;29.41130242;67
2028_16;2014;69.90336419;23.12820566;91
2028_16;2015;69.90336419;23.12820566;91
2028_12;2016;69.91401785;23.13236772;99
2028_12;2018;69.91401785;23.13236772;99
2028_20;2018;69.90479199;23.09722241;105
2028_2;2019;69.90781407;23.09050493;159
2030_14;2018;69.48676346;29.51142349;207
2032_4;2011;70.05078817;23.62308473;366
2040_1;2016;70.17883023;24.15701331;310
2040_11;2016;70.19009451;24.20211661;339
2040_1;2017;70.17883023;24.15701331;310
2040_20;2017;70.17842467;24.16484507;312
2040_7;2018;70.19170368;24.17080169;315
2065_4;2019;70.3911417;28.64759358;228
102_2;2010;59.20753753;10.96031922;8
102_9;2010;59.21878097;10.97477136;5
102_10;2010;59.2189437;10.98001985;8
102_12;2010;59.21641575;10.98556766;13
102_13;2010;59.21372502;10.98588439;13
102_19;2010;59.20518249;10.97111353;10
102_20;2010;59.20501939;10.96586719;8
102_2;2012;59.20753753;10.96031922;8
102_10;2012;59.2189437;10.98001985;8
102_19;2012;59.20518249;10.97111353;10
102_20;2012;59.20501939;10.96586719;8
102_2;2013;59.20753753;10.96031922;8
102_3;2013;59.21031796;10.96000568;3
102_4;2013;59.21291888;10.95968179;7
102_12;2013;59.21641575;10.98556766;13
102_4;2014;59.21291888;10.95968179;7
102_5;2014;59.21560058;10.95936249;21
102_9;2014;59.21878097;10.97477136;5
102_12;2014;59.21641575;10.98556766;13
102_20;2014;59.20501939;10.96586719;8
102_2;2015;59.20753753;10.96031922;8
102_4;2015;59.21291888;10.95968179;7
102_10;2015;59.2189437;10.98001985;8
102_12;2015;59.21641575;10.98556766;13
102_13;2015;59.21372502;10.98588439;13
102_15;2015;59.20835254;10.98651823;10
102_20;2015;59.20501939;10.96586719;8
102_2;2017;59.20753753;10.96031922;8
102_10;2017;59.2189437;10.98001985;8
102_12;2017;59.21641575;10.98556766;13
103_4;2012;59.22232337;11.27424285;86
103_18;2018;59.21445929;11.28978666;97
105_9;2007;59.56152639;11.57241523;155
105_15;2017;59.54899604;11.58413017;149
107_3;2013;59.72035549;11.85954275;207
107_18;2013;59.71535884;11.87603134;261
202_15;2007;59.71000255;11.56627409;168
202_18;2007;59.70699709;11.55731385;160
202_1;2010;59.70609044;11.53969623;160
