Id;Aar;RuteNr;PktNr;FK_Vegetasjonstype1;Dekningsgrad1;;;;;;;
13663;2014;407;10;2;50;;;;;;;
13664;2014;407;11;11;90;;;;;;;
13665;2014;407;12;2;100;;;;;;;
13666;2014;407;13;8;100;;;;;;;
13667;2014;407;14;8;100;;;;;;;
13668;2014;407;15;2;50;;;;;;;
13669;2014;407;16;15;50;;;;;;;
13670;2014;407;17;15;75;;;;;;;
13671;2014;407;18;15;50;;;;;;;
13672;2014;407;19;15;75;;;;;;;
13673;2014;407;20;12;90;;;;;;;
13674;2014;420;1;12;50;;;;;;;
13675;2014;420;2;3;90;;;;;;;
13676;2014;420;3;3;100;;;;;;;
13677;2014;420;4;3;50;;;;;;;
13678;2014;420;5;4;100;;;;;;;
13679;2014;420;6;4;100;;;;;;;
13680;2014;420;7;4;90;;;;;;;
13681;2014;420;8;9;100;;;;;;;
13682;2014;420;9;3;90;;;;;;;
13683;2014;420;10;3;50;;;;;;;
13684;2014;420;11;3;100;;;;;;;
13685;2014;420;12;6;80;;;;;;;
13686;2014;420;13;2;90;;;;;;;
13687;2014;420;14;4;90;;;;;;;
13688;2014;420;15;2;40;;;;;;;
13689;2014;420;16;11;80;;;;;;;
13690;2014;420;17;12;80;;;;;;;
13691;2014;420;18;6;90;;;;;;;
13692;2014;420;19;4;50;;;;;;;
13693;2014;420;20;3;100;;;;;;;
13694;2014;505;1;1;50;;;;;;;
13695;2014;505;2;2;80;;;;;;;
13696;2014;505;3;2;80;;;;;;;
13697;2014;505;4;1;90;;;;;;;
13698;2014;505;5;11;90;;;;;;;
13699;2014;505;6;11;90;;;;;;;
13700;2014;505;7;11;100;;;;;;;
13701;2014;505;8;18;50;;;;;;;
13702;2014;505;9;15;95;;;;;;;
13703;2014;505;15;14;50;;;;;;;
13704;2014;505;16;15;50;;;;;;;
13705;2014;505;17;15;60;;;;;;;
13706;2014;505;18;1;50;;;;;;;
13707;2014;505;19;11;100;;;;;;;
13708;2014;505;20;2;100;;;;;;;
13709;2014;1426;1;23;100;;;;;;;
13710;2014;1426;2;21;100;;;;;;;
13711;2014;1426;3;5;100;;;;;;;
13712;2014;1426;4;5;100;;;;;;;
13713;2014;1426;5;7;60;;;;;;;
13714;2014;1426;6;8;100;;;;;;;
13715;2014;1426;7;8;60;;;;;;;
13716;2014;1426;8;15;50;;;;;;;
13717;2014;1426;9;28;50;;;;;;;
13718;2014;1426;10;28;50;;;;;;;
13719;2014;1426;12;3;60;;;;;;;
13720;2014;1426;13;7;100;;;;;;;
13721;2014;1426;14;26;60;;;;;;;
13722;2014;1426;15;21;100;;;;;;;
13723;2014;1426;16;22;100;;;;;;;
13724;2014;1426;17;22;100;;;;;;;
13725;2014;1426;18;21;60;;;;;;;
13726;2014;1426;19;22;80;;;;;;;
13727;2014;1426;20;23;100;;;;;;;
13728;2014;610;2;15;50;;;;;;;
13729;2014;610;4;15;75;;;;;;;
13730;2014;610;5;1;100;;;;;;;
13731;2014;610;6;7;100;;;;;;;
13732;2014;610;7;1;100;;;;;;;
13733;2014;610;8;1;100;;;;;;;
13734;2014;610;9;1;100;;;;;;;
13735;2014;610;10;8;100;;;;;;;
13736;2014;610;12;7;100;;;;;;;
13737;2014;610;13;8;75;;;;;;;
13738;2014;610;14;8;90;;;;;;;
13739;2014;610;16;18;100;;;;;;;
13740;2014;610;18;8;75;;;;;;;
13741;2014;610;19;8;75;;;;;;;
13742;2014;1819;1;8;60;;;;;;;
13743;2014;1819;2;1;40;;;;;;;
13744;2014;1819;3;15;30;;;;;;;
13745;2014;1819;4;1;20;;;;;;;
13746;2014;1819;5;31;20;;;;;;;
13747;2014;1819;6;2;40;;;;;;;
13748;2014;1819;7;12;100;;;;;;;
13749;2014;1819;8;28;40;;;;;;;
13750;2014;1819;9;28;40;;;;;;;
13751;2014;1819;10;28;20;;;;;;;
13752;2014;1819;11;21;30;;;;;;;
13753;2014;1819;12;2;80;;;;;;;
13754;2014;1819;13;12;70;;;;;;;
13755;2014;1819;14;1;100;;;;;;;
13756;2014;1819;15;1;90;;;;;;;
13757;2014;1819;16;12;20;;;;;;;
13758;2014;1819;17;6;100;;;;;;;
13759;2014;1819;18;6;100;;;;;;;
13760;2014;1819;19;12;70;;;;;;;
13761;2014;1819;20;12;70;;;;;;;
13762;2014;1419;1;6;80;;;;;;;
13763;2014;1419;2;6;50;;;;;;;
13764;2014;1419;3;6;50;;;;;;;
13765;2014;1419;4;3;80;;;;;;;
13766;2014;1419;5;18;80;;;;;;;
13767;2014;1419;6;3;90;;;;;;;
13768;2014;1419;7;3;80;;;;;;;
13769;2014;1419;8;3;90;;;;;;;
13770;2014;1419;9;17;50;;;;;;;
13771;2014;1419;10;8;90;;;;;;;
13772;2014;1419;11;8;90;;;;;;;
13773;2014;1419;12;21;60;;;;;;;
13774;2014;1419;13;21;70;;;;;;;
13775;2014;1419;14;21;100;;;;;;;
13776;2014;1419;15;21;100;;;;;;;
13777;2014;1419;16;21;50;;;;;;;
13778;2014;1419;17;21;40;;;;;;;
13779;2014;1419;18;22;40;;;;;;;
13780;2014;1419;19;22;90;;;;;;;
13781;2014;1419;20;22;70;;;;;;;
13782;2014;820;1;13;80;;;;;;;
13783;2014;820;2;13;90;;;;;;;
13784;2014;820;3;13;80;;;;;;;
13785;2014;820;4;13;80;;;;;;;
13786;2014;820;5;13;80;;;;;;;
13787;2014;820;6;13;90;;;;;;;
13788;2014;820;7;13;80;;;;;;;
13789;2014;820;8;13;90;;;;;;;
13790;2014;820;9;13;90;;;;;;;
13791;2014;820;10;13;30;;;;;;;
13792;2014;820;11;13;70;;;;;;;
13793;2014;820;12;13;60;;;;;;;
13794;2014;820;13;13;70;;;;;;;
13795;2014;820;14;13;90;;;;;;;
13796;2014;820;15;13;90;;;;;;;
13797;2014;820;16;13;90;;;;;;;
13798;2014;820;17;13;50;;;;;;;
13799;2014;820;18;13;80;;;;;;;
13800;2014;820;19;22;60;;;;;;;
13801;2014;820;20;13;70;;;;;;;
13802;2014;510;1;21;80;;;;;;;
13803;2014;510;2;13;80;;;;;;;
13804;2014;510;3;21;80;;;;;;;
13805;2014;510;4;8;80;;;;;;;
13806;2014;510;5;8;100;;;;;;;
13807;2014;510;6;21;50;;;;;;;
13808;2014;510;7;21;80;;;;;;;
13809;2014;510;8;21;80;;;;;;;
13810;2014;510;9;22;100;;;;;;;
13811;2014;510;10;22;100;;;;;;;
13812;2014;510;11;22;70;;;;;;;
13813;2014;510;12;22;100;;;;;;;
13814;2014;510;13;22;100;;;;;;;
13815;2014;510;14;22;100;;;;;;;
13816;2014;510;15;22;100;;;;;;;
13817;2014;510;16;22;100;;;;;;;
13818;2014;510;17;22;100;;;;;;;
13819;2014;510;18;22;100;;;;;;;
13820;2014;510;19;22;100;;;;;;;
13821;2014;510;20;22;100;;;;;;;
13822;2014;824;2;8;100;;;;;;;
13823;2014;824;3;8;100;;;;;;;
13824;2014;824;4;8;100;;;;;;;
13825;2014;824;5;8;70;;;;;;;
13826;2014;824;6;2;50;;;;;;;
13827;2014;824;7;8;90;;;;;;;
13828;2014;824;8;11;60;;;;;;;
13829;2014;824;9;2;50;;;;;;;
13830;2014;824;10;8;100;;;;;;;
13831;2014;824;11;2;50;;;;;;;
13832;2014;824;12;2;50;;;;;;;
13833;2014;824;13;2;40;;;;;;;
13834;2014;824;14;2;50;;;;;;;
13835;2014;824;15;2;50;;;;;;;
13836;2014;824;16;8;100;;;;;;;
13837;2014;824;17;2;40;;;;;;;
13838;2014;824;18;4;100;;;;;;;
13839;2014;824;19;12;100;;;;;;;
13840;2014;824;20;12;100;;;;;;;
13841;2014;823;1;22;50;;;;;;;
13842;2014;823;2;22;50;;;;;;;
13843;2014;823;3;8;100;;;;;;;
13844;2014;823;4;13;60;;;;;;;
13845;2014;823;5;13;50;;;;;;;
13846;2014;823;6;13;50;;;;;;;
13847;2014;823;7;13;50;;;;;;;
13848;2014;823;8;13;40;;;;;;;
13849;2014;823;9;8;50;;;;;;;
13850;2014;823;10;8;100;;;;;;;
13851;2014;823;11;8;100;;;;;;;
13852;2014;823;12;8;50;;;;;;;
13853;2014;823;13;12;70;;;;;;;
13854;2014;823;14;12;50;;;;;;;
13855;2014;823;15;22;60;;;;;;;
13856;2014;823;16;22;60;;;;;;;
13857;2014;823;17;22;60;;;;;;;
13858;2014;823;18;22;60;;;;;;;
13859;2014;823;19;22;60;;;;;;;
13860;2014;823;20;22;40;;;;;;;
13861;2014;1224;1;23;100;;;;;;;
13862;2014;1224;2;23;100;;;;;;;
13863;2014;1224;3;23;100;;;;;;;
13864;2014;1224;4;22;50;;;;;;;
13865;2014;1224;5;24;100;;;;;;;
13866;2014;1224;6;24;100;;;;;;;
13867;2014;1224;7;24;100;;;;;;;
13868;2014;1224;8;24;100;;;;;;;
13869;2014;1224;9;22;100;;;;;;;
13870;2014;1224;10;23;100;;;;;;;
13871;2014;1224;11;23;100;;;;;;;
13872;2014;1224;12;23;100;;;;;;;
13873;2014;1224;13;23;100;;;;;;;
13874;2014;1224;14;23;100;;;;;;;
13875;2014;1224;15;23;100;;;;;;;
13876;2014;1224;16;23;100;;;;;;;
13877;2014;1224;17;23;50;;;;;;;
13878;2014;1224;19;9;100;;;;;;;
13879;2014;1224;20;9;50;;;;;;;
13880;2014;1820;1;1;100;;;;;;;
13881;2014;1820;2;1;80;;;;;;;
13882;2014;1820;3;2;80;;;;;;;
13883;2014;1820;4;11;60;;;;;;;
13884;2014;1820;5;1;100;;;;;;;
13885;2014;1820;6;11;50;;;;;;;
13886;2014;1820;7;21;100;;;;;;;
13887;2014;1820;8;21;100;;;;;;;
13888;2014;1820;9;22;100;;;;;;;
13889;2014;1820;10;23;100;;;;;;;
13890;2014;1820;11;23;100;;;;;;;
13891;2014;1820;12;23;100;;;;;;;
13892;2014;1820;13;23;100;;;;;;;
13893;2014;1820;14;23;100;;;;;;;
13894;2014;1820;15;23;100;;;;;;;
13895;2014;1820;16;23;100;;;;;;;
13896;2014;1820;17;23;50;;;;;;;
13897;2014;1820;18;24;100;;;;;;;
13898;2014;1820;19;24;100;;;;;;;
13899;2014;1820;20;24;100;;;;;;;
13900;2014;2059;1;22;60;;;;;;;
13901;2014;2059;2;26;50;;;;;;;
13902;2014;2059;3;22;40;;;;;;;
13903;2014;2059;4;26;70;;;;;;;
13904;2014;2059;5;21;100;;;;;;;
13905;2014;2059;6;21;100;;;;;;;
13906;2014;2059;7;21;70;;;;;;;
13907;2014;2059;8;21;40;;;;;;;
13908;2014;2059;9;21;100;;;;;;;
13909;2014;2059;10;21;100;;;;;;;
13910;2014;2059;11;21;60;;;;;;;
13911;2014;2059;12;21;100;;;;;;;
13912;2014;2059;13;21;100;;;;;;;
13913;2014;2059;14;21;100;;;;;;;
13914;2014;2059;15;22;70;;;;;;;
13915;2014;2059;16;22;100;;;;;;;
13916;2014;2059;17;22;80;;;;;;;
13917;2014;2059;18;26;60;;;;;;;
13918;2014;2059;19;26;80;;;;;;;
13919;2014;2059;20;NA;NA;;;;;;;
13920;2014;1203;1;22;100;;;;;;;
13921;2014;1203;2;22;100;;;;;;;
13922;2014;1203;3;22;50;;;;;;;
13923;2014;1203;4;23;100;;;;;;;
13924;2014;1203;5;23;100;;;;;;;
13925;2014;1203;6;24;100;;;;;;;
13926;2014;1203;7;24;100;;;;;;;
13927;2014;1203;8;24;100;;;;;;;
13928;2014;1203;9;24;100;;;;;;;
13929;2014;1203;10;24;100;;;;;;;
13930;2014;1203;11;24;100;;;;;;;
13931;2014;1203;12;24;100;;;;;;;
13932;2014;1203;13;23;70;;;;;;;
13933;2014;1203;14;23;100;;;;;;;
13934;2014;1203;15;23;100;;;;;;;
13935;2014;1203;16;24;100;;;;;;;
13936;2014;1203;17;23;100;;;;;;;
13937;2014;1203;18;23;100;;;;;;;
13938;2014;1203;19;22;70;;;;;;;
13939;2014;1203;20;24;100;;;;;;;
13940;2014;1420;1;21;80;;;;;;;
13941;2014;1420;2;21;70;;;;;;;
13942;2014;1420;3;22;70;;;;;;;
13943;2014;1420;4;23;50;;;;;;;
13944;2014;1420;5;23;85;;;;;;;
13945;2014;1420;6;23;85;;;;;;;
13946;2014;1420;7;23;90;;;;;;;
13947;2014;1420;8;23;100;;;;;;;
13948;2014;1420;9;23;100;;;;;;;
13949;2014;1420;10;23;100;;;;;;;
13950;2014;1420;11;23;100;;;;;;;
13951;2014;1420;12;23;100;;;;;;;
13952;2014;1420;13;23;100;;;;;;;
13953;2014;1420;14;23;100;;;;;;;
13954;2014;1420;15;23;100;;;;;;;
13955;2014;1420;16;23;100;;;;;;;
13956;2014;1420;17;23;100;;;;;;;
13957;2014;1420;18;23;100;;;;;;;
13958;2014;1420;19;23;100;;;;;;;
13959;2014;1420;20;23;100;;;;;;;
13960;2014;1914;1;15;100;;;;;;;
13961;2014;1914;2;8;100;;;;;;;
13962;2014;1914;3;8;70;;;;;;;
13963;2014;1914;4;21;100;;;;;;;
13964;2014;1914;5;21;100;;;;;;;
13965;2014;1914;6;21;100;;;;;;;
13966;2014;1914;7;21;100;;;;;;;
13967;2014;1914;8;21;90;;;;;;;
13968;2014;1914;9;21;100;;;;;;;
13969;2014;1914;10;21;100;;;;;;;
13970;2014;1914;11;21;80;;;;;;;
13971;2014;1914;12;22;100;;;;;;;
13972;2014;1914;13;22;100;;;;;;;
13973;2014;1914;14;22;100;;;;;;;
13974;2014;1914;15;22;100;;;;;;;
13975;2014;1914;16;22;100;;;;;;;
13976;2014;1914;17;22;100;;;;;;;
13977;2014;1914;18;23;100;;;;;;;
13978;2014;1914;19;24;80;;;;;;;
13979;2014;1914;20;23;100;;;;;;;
13980;2014;1843;1;6;70;;;;;;;
13981;2014;1843;2;1;90;;;;;;;
13982;2014;1843;3;1;100;;;;;;;
13983;2014;1843;4;4;60;;;;;;;
13984;2014;1843;5;25;50;;;;;;;
13985;2014;1843;6;12;65;;;;;;;
13986;2014;1843;7;29;50;;;;;;;
13987;2014;1843;8;10;100;;;;;;;
13988;2014;1843;9;4;75;;;;;;;
13989;2014;1843;10;6;95;;;;;;;
13990;2014;1843;11;6;60;;;;;;;
13991;2014;1843;12;25;70;;;;;;;
13992;2014;1843;13;12;60;;;;;;;
13993;2014;1843;14;12;70;;;;;;;
13994;2014;1843;15;12;50;;;;;;;
13995;2014;1843;16;12;90;;;;;;;
13996;2014;1843;17;8;100;;;;;;;
13997;2014;1843;18;8;100;;;;;;;
13998;2014;1843;19;8;100;;;;;;;
13999;2014;1843;20;6;95;;;;;;;
14000;2014;1915;1;21;100;;;;;;;
14001;2014;1915;2;21;100;;;;;;;
14002;2014;1915;3;21;100;;;;;;;
14003;2014;1915;4;21;100;;;;;;;
14004;2014;1915;5;21;10;;;;;;;
14005;2014;1915;6;22;100;;;;;;;
14006;2014;1915;7;22;100;;;;;;;
14007;2014;1915;8;22;50;;;;;;;
14008;2014;1915;9;23;100;;;;;;;
14009;2014;1915;10;23;100;;;;;;;
14010;2014;1915;11;23;100;;;;;;;
14011;2014;1915;12;23;100;;;;;;;
14012;2014;1915;13;23;100;;;;;;;
14013;2014;1915;14;23;100;;;;;;;
14014;2014;1915;15;23;100;;;;;;;
14015;2014;1915;16;23;100;;;;;;;
14016;2014;1915;17;23;50;;;;;;;
14017;2014;1915;18;24;100;;;;;;;
14018;2014;1915;19;24;100;;;;;;;
14019;2014;1915;20;24;100;;;;;;;
14020;2014;1902;1;NA;NA;;;;;;;
14021;2014;1902;2;NA;NA;;;;;;;
14022;2014;1902;3;NA;NA;;;;;;;
14023;2014;1902;4;NA;NA;;;;;;;
14024;2014;1902;5;12;70;;;;;;;
14025;2014;1902;6;9;80;;;;;;;
14026;2014;1902;7;12;100;;;;;;;
14027;2014;1902;8;12;100;;;;;;;
14028;2014;1902;9;8;90;;;;;;;
14029;2014;1902;10;9;100;;;;;;;
14030;2014;1902;11;28;60;;;;;;;
14031;2014;1902;12;28;55;;;;;;;
14032;2014;1902;13;6;80;;;;;;;
14033;2014;1902;14;12;90;;;;;;;
14034;2014;1902;15;8;95;;;;;;;
14035;2014;1902;16;13;90;;;;;;;
14036;2014;1902;17;6;100;;;;;;;
14037;2014;1902;18;28;45;;;;;;;
14038;2014;1902;19;6;80;;;;;;;
14039;2014;1902;20;25;60;;;;;;;
14040;2014;1907;1;24;100;;;;;;;
14041;2014;1907;2;24;100;;;;;;;
14042;2014;1907;3;24;100;;;;;;;
14043;2014;1907;4;24;100;;;;;;;
14044;2014;1907;5;24;100;;;;;;;
14045;2014;1907;6;24;100;;;;;;;
14046;2014;1907;7;23;100;;;;;;;
14047;2014;1907;8;23;100;;;;;;;
14048;2014;1907;9;23;100;;;;;;;
14049;2014;1907;10;23;100;;;;;;;
14050;2014;1907;12;23;100;;;;;;;
14051;2014;1907;13;23;100;;;;;;;
14052;2014;1907;14;9;80;;;;;;;
14053;2014;1907;15;9;100;;;;;;;
14054;2014;1907;16;9;90;;;;;;;
14055;2014;1907;17;22;100;;;;;;;
14056;2014;1907;18;22;100;;;;;;;
14057;2014;1907;19;24;100;;;;;;;
14058;2014;1907;20;24;100;;;;;;;
14059;2014;1905;1;NA;NA;;;;;;;
14060;2014;1905;2;NA;NA;;;;;;;
14061;2014;1905;3;16;95;;;;;;;
14062;2014;1905;4;16;80;;;;;;;
14063;2014;1905;5;4;75;;;;;;;
14064;2014;1905;6;6;90;;;;;;;
14065;2014;1905;7;5;100;;;;;;;
14066;2014;1905;8;5;100;;;;;;;
14067;2014;1905;9;9;90;;;;;;;
14068;2014;1905;10;13;80;;;;;;;
14069;2014;1905;11;13;100;;;;;;;
14070;2014;1905;12;5;100;;;;;;;
14071;2014;1905;13;NA;NA;;;;;;;
14072;2014;1905;14;NA;NA;;;;;;;
14073;2014;1905;15;NA;NA;;;;;;;
14074;2014;1905;16;5;100;;;;;;;
14075;2014;1905;17;5;100;;;;;;;
14076;2014;1905;18;6;100;;;;;;;
14077;2014;1905;19;6;90;;;;;;;
14078;2014;1905;20;6;80;;;;;;;
14079;2014;1910;1;6;90;;;;;;;
14080;2014;1910;2;6;95;;;;;;;
14081;2014;1910;3;6;70;;;;;;;
14082;2014;1910;4;6;100;;;;;;;
14083;2014;1910;5;6;90;;;;;;;
14084;2014;1910;6;6;95;;;;;;;
14085;2014;1910;7;6;80;;;;;;;
14086;2014;1910;8;6;100;;;;;;;
14087;2014;1910;9;9;95;;;;;;;
14088;2014;1910;10;5;100;;;;;;;
14089;2014;1910;11;13;100;;;;;;;
14090;2014;1910;12;9;100;;;;;;;
14091;2014;1910;13;13;95;;;;;;;
14092;2014;1910;14;5;90;;;;;;;
14093;2014;1910;15;27;100;;;;;;;
14094;2014;1910;16;6;80;;;;;;;
14095;2014;1910;17;24;100;;;;;;;
14096;2014;1910;18;27;100;;;;;;;
14097;2014;1910;19;27;100;;;;;;;
14098;2014;1910;20;24;100;;;;;;;
14099;2014;1916;1;24;100;;;;;;;
14100;2014;1916;2;23;100;;;;;;;
14101;2014;1916;3;6;80;;;;;;;
14102;2014;1916;4;6;80;;;;;;;
14103;2014;1916;5;6;100;;;;;;;
14104;2014;1916;6;9;90;;;;;;;
14105;2014;1916;7;6;100;;;;;;;
14106;2014;1916;8;13;80;;;;;;;
14107;2014;1916;9;9;60;;;;;;;
14108;2014;1916;10;6;60;;;;;;;
14109;2014;1916;12;9;50;;;;;;;
14110;2014;1916;13;27;100;;;;;;;
14111;2014;1916;14;27;100;;;;;;;
14112;2014;1916;15;9;100;;;;;;;
14113;2014;1916;16;9;90;;;;;;;
14114;2014;1916;17;9;100;;;;;;;
14115;2014;1916;18;9;100;;;;;;;
14116;2014;1916;19;6;100;;;;;;;
14117;2014;1916;20;24;100;;;;;;;
14118;2014;506;1;8;95;;;;;;;
14119;2014;506;2;2;95;;;;;;;
14120;2014;506;3;2;50;;;;;;;
14121;2014;506;4;1;95;;;;;;;
14122;2014;506;5;11;90;;;;;;;
14123;2014;506;6;1;90;;;;;;;
14124;2014;506;7;15;50;;;;;;;
14125;2014;506;8;1;90;;;;;;;
14126;2014;506;9;1;50;;;;;;;
14127;2014;506;10;1;50;;;;;;;
14128;2014;506;11;1;95;;;;;;;
14129;2014;506;12;1;80;;;;;;;
14130;2014;506;13;11;90;;;;;;;
14131;2014;506;14;2;90;;;;;;;
14132;2014;506;15;11;95;;;;;;;
14133;2014;506;16;11;75;;;;;;;
14134;2014;506;17;3;50;;;;;;;
14135;2014;506;18;2;50;;;;;;;
14136;2014;506;19;3;50;;;;;;;
14137;2014;506;20;4;70;;;;;;;
14138;2014;2007;1;21;100;;;;;;;
14139;2014;2007;2;21;100;;;;;;;
14140;2014;2007;3;21;100;;;;;;;
14141;2014;2007;4;21;50;;;;;;;
14142;2014;2007;5;21;100;;;;;;;
14143;2014;2007;6;21;100;;;;;;;
14144;2014;2007;7;21;50;;;;;;;
14145;2014;2007;8;23;100;;;;;;;
14146;2014;2007;9;23;100;;;;;;;
14147;2014;2007;10;24;70;;;;;;;
14148;2014;2007;11;23;80;;;;;;;
14149;2014;2007;12;23;60;;;;;;;
14150;2014;2007;13;23;100;;;;;;;
14151;2014;2007;14;23;100;;;;;;;
14152;2014;2007;15;23;100;;;;;;;
14153;2014;2007;16;23;100;;;;;;;
14154;2014;2007;17;5;80;;;;;;;
14155;2014;2007;18;5;60;;;;;;;
14156;2014;2007;19;28;70;;;;;;;
14157;2014;2010;1;22;100;;;;;;;
14158;2014;2010;2;22;100;;;;;;;
14159;2014;2010;3;22;100;;;;;;;
14160;2014;2010;4;22;100;;;;;;;
14161;2014;2010;5;22;100;;;;;;;
14162;2014;2010;6;22;100;;;;;;;
14163;2014;2010;7;22;100;;;;;;;
14164;2014;2010;8;22;100;;;;;;;
14165;2014;2010;9;22;50;;;;;;;
14166;2014;2010;10;26;100;;;;;;;
14167;2014;2010;11;26;90;;;;;;;
14168;2014;2010;12;21;80;;;;;;;
14169;2014;2010;13;21;100;;;;;;;
14170;2014;2010;14;21;100;;;;;;;
14171;2014;2010;15;21;100;;;;;;;
14172;2014;2010;16;22;50;;;;;;;
14173;2014;2010;17;23;100;;;;;;;
14174;2014;2010;18;23;100;;;;;;;
14175;2014;2010;19;23;100;;;;;;;
14176;2014;2010;20;23;100;;;;;;;
14177;2014;2016;1;23;100;;;;;;;
14178;2014;2016;2;23;100;;;;;;;
14179;2014;2016;3;23;100;;;;;;;
14180;2014;2016;4;23;100;;;;;;;
14181;2014;2016;5;23;100;;;;;;;
14182;2014;2016;6;23;100;;;;;;;
14183;2014;2016;7;23;100;;;;;;;
14184;2014;2016;8;23;100;;;;;;;
14185;2014;2016;9;23;100;;;;;;;
14186;2014;2016;10;23;100;;;;;;;
14187;2014;2016;11;23;100;;;;;;;
14188;2014;2016;12;23;100;;;;;;;
14189;2014;2016;13;23;100;;;;;;;
14190;2014;2016;14;23;100;;;;;;;
14191;2014;2016;15;23;100;;;;;;;
14192;2014;2016;16;23;100;;;;;;;
14193;2014;2016;17;23;100;;;;;;;
14194;2014;2016;18;23;100;;;;;;;
14195;2014;2016;19;23;100;;;;;;;
14196;2014;2016;20;23;100;;;;;;;
14197;2014;1833;1;18;100;;;;;;;
14198;2014;1833;2;18;100;;;;;;;
14199;2014;1833;3;1;100;;;;;;;
14200;2014;1833;4;1;100;;;;;;;
14201;2014;1833;5;1;100;;;;;;;
14202;2014;1833;6;13;100;;;;;;;
14203;2014;1833;7;18;100;;;;;;;
14204;2014;1833;8;28;100;;;;;;;
14205;2014;1833;9;28;100;;;;;;;
14206;2014;1833;10;8;100;;;;;;;
14207;2014;1833;11;8;100;;;;;;;
14208;2014;1833;12;8;100;;;;;;;
14209;2014;1833;13;1;100;;;;;;;
14210;2014;1833;14;1;100;;;;;;;
14211;2014;1833;15;13;100;;;;;;;
14212;2014;1833;16;13;100;;;;;;;
14213;2014;1833;17;16;100;;;;;;;
14214;2014;1833;18;17;100;;;;;;;
14215;2014;1833;19;21;100;;;;;;;
14216;2014;1833;20;22;100;;;;;;;
14217;2014;1004;1;5;70;;;;;;;
14218;2014;1004;2;5;80;;;;;;;
14219;2014;1004;3;26;60;;;;;;;
14220;2014;1004;4;3;75;;;;;;;
14221;2014;1004;5;7;100;;;;;;;
14222;2014;1004;6;5;60;;;;;;;
14223;2014;1004;7;5;100;;;;;;;
14224;2014;1004;8;13;50;;;;;;;
14225;2014;1004;9;8;55;;;;;;;
14226;2014;1004;10;28;50;;;;;;;
14227;2014;1004;11;28;45;;;;;;;
14228;2014;1004;12;28;50;;;;;;;
14229;2014;1004;13;1;50;;;;;;;
14230;2014;1004;14;7;100;;;;;;;
14231;2014;1004;15;3;80;;;;;;;
14232;2014;1004;16;7;80;;;;;;;
14233;2014;1004;17;5;40;;;;;;;
14234;2014;1004;18;NA;NA;;;;;;;
14235;2014;1004;19;3;60;;;;;;;
14236;2014;1004;20;7;80;;;;;;;
14237;2014;1011;1;4;60;;;;;;;
14238;2014;1011;2;4;50;;;;;;;
14239;2014;1011;3;13;50;;;;;;;
14240;2014;1011;4;6;40;;;;;;;
14241;2014;1011;5;22;100;;;;;;;
14242;2014;1011;6;5;50;;;;;;;
14243;2014;1011;7;21;60;;;;;;;
14244;2014;1011;8;6;70;;;;;;;
14245;2014;1011;9;22;100;;;;;;;
14246;2014;1011;10;21;60;;;;;;;
14247;2014;1011;11;4;60;;;;;;;
14248;2014;1011;12;5;80;;;;;;;
14249;2014;1011;13;6;70;;;;;;;
14250;2014;1011;14;4;60;;;;;;;
14251;2014;1011;15;6;60;;;;;;;
14252;2014;1011;16;6;90;;;;;;;
14253;2014;1011;17;3;50;;;;;;;
14254;2014;1011;18;5;60;;;;;;;
14255;2014;1011;19;4;70;;;;;;;
14256;2014;1011;20;4;50;;;;;;;
14257;2014;617;1;23;100;;;;;;;
14258;2014;617;2;23;100;;;;;;;
14259;2014;617;3;23;100;;;;;;;
14260;2014;617;4;23;100;;;;;;;
14261;2014;617;5;23;100;;;;;;;
14262;2014;617;6;23;100;;;;;;;
14263;2014;617;7;23;100;;;;;;;
14264;2014;617;8;23;100;;;;;;;
14265;2014;617;9;24;100;;;;;;;
14266;2014;617;10;24;100;;;;;;;
14267;2014;617;11;24;100;;;;;;;
14268;2014;617;12;24;100;;;;;;;
14269;2014;617;13;24;100;;;;;;;
14270;2014;617;14;24;100;;;;;;;
14271;2014;617;15;24;100;;;;;;;
14272;2014;617;16;24;100;;;;;;;
14273;2014;617;17;24;100;;;;;;;
14274;2014;617;18;24;100;;;;;;;
14275;2014;617;19;24;100;;;;;;;
14276;2014;617;20;24;100;;;;;;;
14277;2014;620;1;23;100;;;;;;;
14278;2014;620;2;24;100;;;;;;;
14279;2014;620;3;24;100;;;;;;;
14280;2014;620;4;24;100;;;;;;;
14281;2014;620;5;24;100;;;;;;;
14282;2014;620;6;24;100;;;;;;;
14283;2014;620;7;24;100;;;;;;;
14284;2014;620;8;24;100;;;;;;;
14285;2014;620;9;24;100;;;;;;;
14286;2014;620;10;24;100;;;;;;;
14287;2014;620;11;24;100;;;;;;;
14288;2014;620;12;24;100;;;;;;;
14289;2014;620;13;24;100;;;;;;;
14290;2014;620;14;24;100;;;;;;;
14291;2014;620;15;24;100;;;;;;;
14292;2014;620;16;24;100;;;;;;;
14293;2014;620;17;24;100;;;;;;;
14294;2014;620;18;24;100;;;;;;;
14295;2014;620;19;24;100;;;;;;;
14296;2014;620;20;24;100;;;;;;;
14297;2014;1864;1;13;70;;;;;;;
14298;2014;1864;2;25;70;;;;;;;
14299;2014;1864;3;13;100;;;;;;;
14300;2014;1864;4;9;50;;;;;;;
14301;2014;1864;5;12;70;;;;;;;
14302;2014;1864;6;7;100;;;;;;;
14303;2014;1864;7;25;100;;;;;;;
14304;2014;1864;8;15;50;;;;;;;
